T22,D6109 - N5109 - N5112 - D6112,Goninan,Mortdale,Permanently coupled to T126
T23,D6177 - N5177 - N5178 - D6178,Goninan,Mortdale,"Ex T85, Permanently coupled to T33"
T24,D6147 - N5147 - N5148 - D6289,Goninan,Mortdale,D6289 replacing D6148 for unknown reasons. Permanently coupled to T11
T25,D6149 - N5149 - N5150 - D6150,Goninan,Mortdale,Permanently coupled to T86
T26,D6151 - N5151 - N5152 - D6152,Goninan,Mortdale
T27,D6125 - N5125 - N5126 - D6126,Goninan,Mortdale,Permanently coupled to T97
T28,D6155 - N5155 - N5156 - D6156,Goninan,Mortdale,Permanently coupled to T80
T29,D6157 - N5157 - N5158 - D6158,Goninan,Mortdale,Permanently coupled to T81
T30,D6159 - N5159 - N5160 - D6160,Goninan,Mortdale,Set involved in 2000 Kingsgrove derailment. Permanently coupled to T32
T31,D6161 - N5161 - N5162 - D6162,Goninan,Mortdale,Permanently coupled to T79
T32,D6167 - N5167 - N5168 - D6168,Goninan,Mortdale,Permanently coupled to T30
T33,D6165 - N5165 - N5166 - D6166,Goninan,Mortdale,Permanently coupled to T23
T34,D6169 - N5169 - N5170 - D6170,Goninan,Mortdale,Permanently coupled to T6
T35,D6179 - N5179 - N5180 - D6180,Goninan,Mortdale,"Permanently coupled to T19, First sets fitted with a buffer to prevent train-surfing"
T36,D6181 - N5181 - N5182 - D6182,Goninan,Mortdale,Permanently coupled to T37
T37,D6183 - N5183 - N5184 - D6184,Goninan,Mortdale,Permanently coupled to T36
T38,D6185 - N5185 - N5186 - D6186,Goninan,Mortdale,Permanently coupled to T89
T39,D6187 - N5187 - N5188 - D6188,Goninan,Mortdale,Permanently coupled to T47
T40,D6129 - N5129 - N5130 - D6130,Goninan,Mortdale,Inactive set. Permanently coupled to T100
T41,D6189 - N5189 - N5190 - D6190,Goninan,Mortdale,Permanently coupled to T83
T42,D6211 - N5211 - N5212 - D6249,Goninan,Mortdale,D6212 replaced by D6249 following 2021 Kembla Grange derailment Permanently coupled to T8
T43,D6193 - N5193 - N5194 - D6194,Goninan,Mortdale,Permanently coupled to T44
T44,D6195 - N5195 - N5196 - D6196,Goninan,Mortdale,Permanently coupled to T43
T45,D6197 - N5197 - N5198 - D6198,Goninan,Mortdale,Permanently coupled to T54
T46,D6213 - N5213 - N5214 - D6214,Goninan,Mortdale,Permanently coupled to T60
T47,D6201 - N5201 - N5202 - D6202,Goninan,Mortdale,Permanently coupled to T39
T48,D6203 - N5203 - N5204 - D6204,Goninan,Mortdale,Permanently coupled to T7
T49,D6215 - N5215 - N5216 - D6216,Goninan,Mortdale,Permanently coupled to T88
T50,D6223 - N5223 - N5224 - D6224,Goninan,Mortdale,Set involved in August 2019 incident at Town Hall caused by loose roof hatch on carriage D6223. Permanently coupled to T15
T51,D6235 - N5235 - N5236 - D6236,Goninan,Mortdale,Permanently coupled to T57
T52,D6110 - N5110 - N5111 - D6111,Goninan,Hornsby,Ex T66. Permanently coupled to T73
T53,D6173 - N5173 - N5174 - D6174,Goninan,Mortdale,"Ex T84. Last set to receive 2010-2014 interior refresh. Ran with the last Sydney Trains service on the Epping-Chatswood Rail Link, alongside T74. Permanently coupled to T5"
T54,D6205 - N5205 - N5206 - D6206,Goninan,Mortdale,Ex T87. Permanently coupled to T45
T57,D6237 - N5237 - N5238 - D6238,Goninan,Mortdale,Permanently coupled to T51
T58,D6281 - N5281 - N5282 - D6282,Goninan,Mortdale,Permanently coupled to T71
T59,D6283 - N5283 - N5284 - D6284,Goninan,Mortdale,"Last suburban T Set built. Permanently coupled to T130, Mostly inactive at MMC."
T60,D6225 - N5225 - N5226 - D6226,Goninan,Hornsby,Motor car N5225 has a slightly louder Chopper Control motor. Permanently coupled to T46
T61,D6227 - N5227 - N5228 - D6228,Goninan,Mortdale,Permanently coupled to T62
T62,D6229 - N5229 - N5230 - D6230,Goninan,Mortdale,Permanently coupled to T61
T63,D6231 - N5231 - N5232 - D6232,Goninan,Hornsby,Permanently coupled to T10
T64,D6233 - N5233 - N5234 - D6234,Goninan,Hornsby,"Set has slow-to-release braking, causing a loud squeaking sound and a visible shift upwards when starting up. Permanently coupled to T75"
T65,D6245 - N5245 - N5246 - D6246,Goninan,Hornsby,Set has received Waratah inspired gangways between carriages with standard Tangara doors and stickers since 2015. Permanently coupled to T12
T67,D6279 - N5279 - N5280 - D6280,Goninan,Mortdale,Permanently coupled to T20
T68,D6277 - N5277 - N5278 - D6278,Goninan,Mortdale,Permanently coupled to T125
T69,D6275 - N5275 - N5276 - D6276,Goninan,Mortdale,Permanently coupled to T70
T70,D6103 - N5103 - N5104 - D6104,Goninan,Mortdale,Second T Set built. Permanently coupled to T69
T71,D6107 - N5107 - N5108 - D6288,Goninan,Mortdale,D6288 is replacing D6108 for unknown reasons. Permanently coupled to T58
T72,D6209 - N5209 - N5210 - D6210,Goninan,Hornsby,Second set to receive Tangara Technology Upgrade. Inactive set. Permanently coupled to T106
T73,D6113 - N5113 - N5114 - D6287,Goninan,Hornsby,"D6287 is replacing D6114, which was written off after 1998 Concord West derailment. Permanently coupled to T52"
T74,D6115 - N5115 - N5116 - D6116,Goninan,Mortdale,"Ran with the last Sydney Trains service on the Epping-Chatswood Rail Link, alongside T53. Former ATP testing set. Permanently coupled to T129"
T75,D6117 - N5117 - N5135 - D6135,Goninan,Hornsby,Previously used as a spare set. Permanently coupled to T64
T76,D6123 - N5123 - N5124 - D6124,Goninan,Hornsby,"First suburban Tangara (T Set) to receive 2010 interior refurbishment. First pair of sets to receive 2025 revised Tangara Technology Upgrade and new orange livery, alongside T128. Inactive set, permanently coupled to T128"
T77,D6131 - N5131 - N5132 - D6132,Goninan,Mortdale,Used as trial set in 2013 for longitudal bench-styled seating. Permanently coupled to T18
T78,D6133 - N5133 - N5134 - D6134,Goninan,Mortdale,Used as trial set in 2013 for 2x2 seating. Permanently coupled to T21
T79,D6138 - N5138 - N5139 - D6139,Goninan,Mortdale,Permanently coupled to T31
T80,D6143 - N5143 - N5144 - D6144,Goninan,Mortdale,Permanently coupled to T28
T81,D6153 - N5153 - N5154 - D6154,Goninan,Hornsby,Permanently coupled to T29
T83,D6171 - N5171 - N5172 - D6172,Goninan,Mortdale,Permanently coupled to T41
T86,D6199 - N5199 - N5200 - D6200,Goninan,Mortdale,Permanently coupled to T25
T88,D6207 - N5207 - N5208 - D6208,Goninan,Hornsby,Permanently coupled to T49
T89,D6128 - N5128 - N5145 - D6145,Goninan,Hornsby,Permanently coupled to T38
T90,D6255 - N5255 - N5256 - D6256,Goninan,Mortdale,Permanently coupled to T103
T91,D6257 - N5257 - N5258 - D6258,Goninan,Hornsby,Permanently coupled to T94
T92,D6259 - N5259 - N5260 - D6260,Goninan,Hornsby,Permanently coupled to T93
T93,D6261 - N5261 - N5262 - D6262,Goninan,Mortdale,Permanently coupled to T92
T94,D6263 - N5263 - N5264 - D6264,Goninan,Mortdale,Permanently coupled to T91
T95,D6265 - N5265 - N5266 - D6266,Goninan,Hornsby,Permanently coupled to T96
T96,D6267 - N5267 - N5268 - D6268,Goninan,Mortdale,First set to receive new M Set styled lightweight plug doors. Permanently coupled to T95
T97,D6269 - N5269 - N5270 - D6270,Goninan,Mortdale,Permanently coupled to T27
T98,D6271 - N5271 - N5272 - D6272,Goninan,Hornsby,Permanently coupled to T99
T99,D6273 - N5274 - N5273 - D6286,Goninan,Hornsby,"D6286 replaced D6274, which was written off after Vineyard Level Crossing derailment. Permanently coupled to T98."
T100,D6839 - N5820 - N5870 - D6840,Goninan,Mortdale,Ex T132/G32. Last G Set built. Permanently coupled to T40. Inactive set.
T101,D6815 - N5808 - N5858 - D6816,Goninan,Mortdale,Ex G1. Permanently coupled to T102
T102,D6801 - N5801 - N5856 - D6812,Goninan,Mortdale,Ex G10. Permanently coupled to T101
T103,D6841 - N5812 - N5862 - D6824,Goninan,Mortdale,Ex G3. Carriage D6823 replaced by D6841 (ex T121). Former ATP testing vehicle. Permanently coupled to T90.
T104,D6825 - N5813 - N5863 - D6826,Goninan,Mortdale,"Ex G4. First G Set to be converted to T Set, after 2009 Unanderra derailment. Permanently coupled to T1"
T105,D6827 - N5814 - N5864 - D6828,Goninan,Mortdale,Ex G5. Permanently coupled to T107
T106,D6829 - N5815 - N5865 - D6830,Goninan,Hornsby,Ex G6. First set to receive Tangara Technology Upgrade. Permanently coupled to T72. Inactive set.
T107,D6803 - N5802 - N5852 - D6804,Goninan,Mortdale,Ex T111/G11. Permanently coupled to T105
T108,D6837 - N5819 - N5869 - D6838,Goninan,Mortdale,Ex G8. Permanently coupled to T110
T109,D6802 - N5851 - N5806 - D6811,Goninan,Mortdale,Ex G9. Permanently coupled to T14
T110,D6817 - N5809 - N5859 - D6818,Goninan,Mortdale,Ex T133/G33. Permanently coupled to T108
T121,D6807 - N5804 - N5252 - D6148,Goninan,Mortdale,Ex G21. First set to receive 2010-2014 interior refresh. D6807 replaced D6841 as of September 2018. D6854 and D6808 swapped with N5252 and D6252 from T14. D6148 is now in place of D6252. Permanently coupled to T13
T122,D6809 - N5805 - N5855 - D6810,Goninan,Mortdale,Ex G22. Permanently coupled to T17
T125,D6805 - N5803 - N5853 - D6806,Goninan,Hornsby,"Ex G25, permanently coupled to T68"
T126,D6813 - N5807 - N5857 - D6814,Goninan,Hornsby,"Ex G26, permanently coupled to T22"
T127,D6819 - N5810 - N5860 - D6820,Goninan,Mortdale,Ex G27. Permanently coupled to T3
T128,D6821 - N5811 - N5861 - D6822,Goninan,Hornsby,"Ex G28. First pair of sets to receive 2025 revised Tangara Technology Upgrade and new orange livery, alongside T76. Inactive set, permanently coupled to T76."
T129,D6833 - N5817 - N5867 - D6834,Goninan,Mortdale,Ex G29. Permanently coupled to T74. Used for ATP testing in mid 2023.
T130,D6835 - N5818 - N5868 - D6836,Goninan,Hornsby,Ex G30. Permanently coupled to T59. Used occasionally for ATP testing.
K60,C3510 - T4176 - T4200 - C3534,Goninan,Flemington
K61,C3517 - T4175 - T4236 - C3570,Goninan,Flemington
K62,C3505 - T4171 - T4196 - C3530,Goninan,Flemington
K63,C3526 - T4192 - T4188 - C3515,Goninan,Flemington
K64,C3519 - T4173 - T4194 - C3528,Goninan,Flemington
K65,C3537 - T4183 - T4197 - C3531,Goninan,Flemington
K66,C3546 - T4212 - T4178 - C3512,Goninan,Flemington
K68,C3513 - T4179 - T4208 - C3542,Goninan,Flemington
K69,C3507 - T4185 - T4186 - C3520,Goninan,Flemington
K70,C3547 - T4195 - T4182 - C3516,Goninan,Flemington
K71,C3544 - T4210 - T4174 - C3508,Goninan,Flemington
K72,C3506 - T4172 - T4211 - C3545,Goninan,Flemington
K73,C3543 - T4209 - T4206 - C3540,Goninan,Flemington
K74,C3541 - T4207 - T4198 - C3532,Goninan,Flemington,Ran last Carlingford Line K set roster on 3 January 2020.
K76,C3548 - T4214 - T4205 - C3539,Goninan,Flemington
K77,C3527 - T4193 - T4180 - C3514,Goninan,Flemington
K78,C3522 - T4181 - T4190 - C3524,Goninan,Flemington
K79,C3538 - T4204 - T4199 - C3533,Goninan,Flemington
K80,C3511 - T4177 - T4202 - C3536,Goninan,Flemington
K82,C3554 - T4220 - T4238 - C3572,Goninan,Flemington
K84,C3559 - T4225 - T4229 - C3563,Goninan,Flemington
K85,C3565 - T4231 - T4230 - C3564,Goninan,Flemington,Temporarily withdrawn after fire on trailer car T4231. Set has since been repaired and brought back to service.
K87,C3574 - T4240 - T4245 - C3579,Goninan,Flemington
K89,C3553 - T4237 - T4224 - C3558,Goninan,Flemington
K90,C3568 - T4234 - T4223 - C3557,Goninan,Flemington
K91,C3576 - T4242 - T4232 - C3566,Goninan,Flemington,Ex K98
K93,C3555 - T4221 - T4227 - C3561,Goninan,Flemington
K94,C3575 - T4241 - T4216 - C3550,Goninan,Flemington,"Set operated Paul Mac's ""Tekno Train"". C3550, T4216 & T4241 modified to carry larger music speakers and had lighting upgrades. C3575 remained as a standard car to allow for passengers wishing for a more quieter trip."
K95,C3571 - T4219 - T4239 - C3573,Goninan,Flemington
K97,C3577 - T4246 - T4228 - C3562,Goninan,Flemington
N1,TE2801 - LE2851,ABB Transportation,Broadmeadow,Set with NSW TrainLink livery
N2,TE2802 - LE2852,ABB Transportation,Broadmeadow,Set with NSW TrainLink livery
N3,TE2803 - LE2853,ABB Transportation,Broadmeadow,Involved in collision with M14 in Eveleigh Yard in 2011.
N4,TE2804 - LE2854,ABB Transportation,Broadmeadow
N5,TE2805 - LE2855,ABB Transportation,Broadmeadow
N6,TE2806 - LE2856,ABB Transportation,Eveleigh
N7,TE2807 - LE2857,ABB Transportation,Eveleigh
N8,TE2808 - LE2858,ABB Transportation,Eveleigh
N9,TE2809 - LE2859,ABB Transportation,Eveleigh
N10,TE2810 - LE2860,ABB Transportation,Eveleigh
N11,TE2811 - LE2861,ABB Transportation,Eveleigh
N12,TE2812 - LE2862,ABB Transportation,Eveleigh
N13,TE2813 - LE2863,ABB Transportation,Eveleigh,"Set seen in the movie, Peter Rabbit"
N14,TE2814 - LE2864,ABB Transportation,Eveleigh
J1,HM2701 - HMT2751,UGL Rail,Broadmeadow
J2,HM2702 - HMT2752,UGL Rail,Broadmeadow
J3,HM2703 - HMT2753,UGL Rail,Broadmeadow
J4,HM2704 - HMT2754,UGL Rail,Broadmeadow
J5,HM2705 - HMT2755,UGL Rail,Broadmeadow
J6,HM2706 - HMT2756,UGL Rail,Broadmeadow
J7,HM2707 - HMT2757,UGL Rail,Broadmeadow,First Hunter set in NSW TrainLink livery
D1,DD9701 - DN8501 - DND8301 - DDA9301,Hyundai Rotem,Kangy Angy
D3,DD9703 - DN8503 - DND8303 - DDA9303,Hyundai Rotem,Kangy Angy
D19,DD9719 - DN8519 - DND8319 - DDA9319,Hyundai Rotem,Kangy Angy
D21,DD9721 - DN8521 - DND8321 - DDA9321,Hyundai Rotem,Kangy Angy
D22,DD9722 - DN8522 - DND8322 - DDA9322,Hyundai Rotem,Kangy Angy
D23,DD9723 - DN8523 - DND8323 - DDA9323,Hyundai Rotem,Kangy Angy
D24,DD9724 - DN8524 - DND8324 - DDA9324,Hyundai Rotem,Kangy Angy
D25,DD9725 - DN8525 - DND8325 - DDA9325,Hyundai Rotem,Kangy Angy
D26,DD9726 - DN8526 - DND8326 - DDA9326,Hyundai Rotem,Kangy Angy
D27,DD9727 - DN8527 - DND8327 - DDA9327,Hyundai Rotem,Kangy Angy
D28,DD9728 - DN8528 - DND8328 - DDA9328,Hyundai Rotem,Kangy Angy
D29,DD9729 - DN8529 - DND8329 - DDA9329,Hyundai Rotem,Kangy Angy
D30,DD9730 - DN8530 - DND8330 - DDA9330,Hyundai Rotem,Kangy Angy
D31,DD9731 - DN8531 - DND8331 - DDA9331,Hyundai Rotem,Kangy Angy
D32,DD9732 - DN8532 - DND8332 - DDA9332,Hyundai Rotem,Kangy Angy
D34,DD9734 - DN8534 - DND8334 - DDA9334,Hyundai Rotem,Kangy Angy
D35,DD9735 - DN8535 - DND8335 - DDA9335,Hyundai Rotem,Kangy Angy
D36,DD9736 - DN8536 - DND8336 - DDA9336,Hyundai Rotem,Kangy Angy
D37,DD9737 - DN8537 - DND8337 - DDA9337,Hyundai Rotem,Kangy Angy
D38,DD9738 - DN8538 - DND8338 - DDA9338,Hyundai Rotem,Kangy Angy
D39,DD9739 - DN8539 - DND8339 - DDA9339,Hyundai Rotem,Kangy Angy
D40,DD9740 - DN8540 - DND8340 - DDA9340,Hyundai Rotem,Kangy Angy
D41,DD9741 - DN8541 - DND8341 - DDA9341,Hyundai Rotem,Kangy Angy
D42,DD9742 - DN8542 - DND8342 - DDA9342,Hyundai Rotem,Kangy Angy
D43,DD9743 - DN8543 - DND8343 - DDA9343,Hyundai Rotem,Kangy Angy
D44,DD9744 - DN8544 - DND8344 - DDA9344,Hyundai Rotem,Kangy Angy,"Second D sets to enter service, along with D51"
D45,DD9745 - DN8545 - DND8345 - DDA9345,Hyundai Rotem,Kangy Angy
D46,DD9746 - DN8546 - DND8346 - DDA9346,Hyundai Rotem,Kangy Angy
D47,DD9747 - DN8547 - DND8347 - DDA9347,Hyundai Rotem,Kangy Angy
D48,DD9748 - DN8548 - DND8348 - DDA9348,Hyundai Rotem,Kangy Angy
D49,DD9749 - DN8549 - DND8349 - DDA9349,Hyundai Rotem,Kangy Angy
D50,DD9750 - DN8550 - DND8350 - DDA9350,Hyundai Rotem,Kangy Angy
D51,DD9751 - DN8551 - DND8351 - DDA9351,Hyundai Rotem,Kangy Angy,"Second D sets to enter service, along with D44"
D52,DD9752 - DN8552 - DND8352 - DDA9352,Hyundai Rotem,Kangy Angy
D53,DD9753 - DN8553 - DND8353 - DDA9353,Hyundai Rotem,Kangy Angy,"First D sets to enter service, along with D54"
D54,DD9754 - DN8554 - DND8354 - DDA9354,Hyundai Rotem,Kangy Angy,"First D sets to enter service, along with D53"
D55,DD9755 - DN8555 - DND8355 - DDA9355,Hyundai Rotem,Kangy Angy
D56,DD9756 - DN8556 - DND8356 - DDA9356,Hyundai Rotem,Kangy Angy
D57,DD9757 - DN8557 - DND8357 - DDA9357,Hyundai Rotem,Kangy Angy
D58,DD9758 - DN8558 - DND8358 - DDA9358,Hyundai Rotem,Kangy Angy
D59,DD9759 - DN8559 - DND8359 - DDA9359,Hyundai Rotem,Kangy Angy
D60,DD9760 - DN8560 - DND8360 - DDA9360,Hyundai Rotem,Kangy Angy
D61,DD9761 - DN8561 - DND8361 - DDA9361,Hyundai Rotem,Kangy Angy
D62,DD9762 - DN8562 - DND8362 - DDA9362,Hyundai Rotem,Kangy Angy
D63,DD9763 - DN8563 - DND8363 - DDA9363,Hyundai Rotem,Kangy Angy
D64,DD9764 - DN8564 - DND8364 - DDA9364,Hyundai Rotem,Kangy Angy
D65,DD9765 - DN8565 - DND8365 - DDA9365,Hyundai Rotem,Kangy Angy
D66,DD9766 - DN8566 - DND8366 - DDA9366,Hyundai Rotem,Kangy Angy
D67,DD9767 - DN8567 - DND8367 - DDA9367,Hyundai Rotem,Kangy Angy
D68,DD9768 - DN8568 - DND8368 - DDA9368,Hyundai Rotem,Kangy Angy
D69,DD9769 - DN8569 - DND8369 - DDA9369,Hyundai Rotem,Kangy Angy
D70,DD9770 - DN8570 - DND8370 - DDA9370,Hyundai Rotem,Kangy Angy
D101,DD9801 - DNL8801 - DT9601 - DN8601 - DND8401 - DDA9401,Hyundai Rotem,Kangy Angy
D103,DD9803 - DNL8803 - DT9603 - DN8603 - DND8403 - DDA9403,Hyundai Rotem,Kangy Angy
D119,DD9819 - DNL8819 - DT9619 - DN8619 - DND8419 - DDA9419,Hyundai Rotem,Kangy Angy
D121,DD9821 - DNL8821 - DT9621 - DN8621 - DND8421 - DDA9421,Hyundai Rotem,Kangy Angy
D122,DD9822 - DNL8822 - DT9622 - DN8622 - DND8422 - DDA9422,Hyundai Rotem,Kangy Angy
D123,DD9823 - DNL8823 - DT9623 - DN8623 - DND8423 - DDA9423,Hyundai Rotem,Kangy Angy
D124,DD9824 - DNL8824 - DT9624 - DN8624 - DND8424 - DDA9424,Hyundai Rotem,Kangy Angy
D125,DD9825 - DNL8825 - DT9625 - DN8625 - DND8425 - DDA9425,Hyundai Rotem,Kangy Angy
D126,DD9826 - DNL8826 - DT9626 - DN8626 - DND8426 - DDA9426,Hyundai Rotem,Kangy Angy
D127,DD9827 - DNL8827 - DT9627 - DN8627 - DND8427 - DDA9427,Hyundai Rotem,Kangy Angy
D128,DD9828 - DNL8828 - DT9628 - DN8628 - DND8428 - DDA9428,Hyundai Rotem,Kangy Angy
D129,DD9829 - DNL8829 - DT9629 - DN8629 - DND8429 - DDA9429,Hyundai Rotem,Kangy Angy
D130,DD9830 - DNL8830 - DT9630 - DN8630 - DND8430 - DDA9430,Hyundai Rotem,Kangy Angy
D131,DD9831 - DNL8831 - DT9631 - DN8631 - DND8431 - DDA9431,Hyundai Rotem,Kangy Angy
D132,DD9832 - DNL8832 - DT9632 - DN8632 - DND8432 - DDA9432,Hyundai Rotem,Kangy Angy
D134,DD9834 - DNL8834 - DT9634 - DN8634 - DND8434 - DDA9434,Hyundai Rotem,Kangy Angy
D135,DD9835 - DNL8835 - DT9635 - DN8635 - DND8435 - DDA9435,Hyundai Rotem,Kangy Angy
D136,DD9836 - DNL8836 - DT9636 - DN8636 - DND8436 - DDA9436,Hyundai Rotem,Kangy Angy
D137,DD9837 - DNL8837 - DT9637 - DN8637 - DND8437 - DDA9437,Hyundai Rotem,Kangy Angy
D138,DD9838 - DNL8838 - DT9638 - DN8638 - DND8438 - DDA9438,Hyundai Rotem,Kangy Angy
D139,DD9839 - DNL8839 - DT9639 - DN8639 - DND8439 - DDA9439,Hyundai Rotem,Kangy Angy
D140,DD9840 - DNL8840 - DT9640 - DN8640 - DND8440 - DDA9440,Hyundai Rotem,Kangy Angy
D141,DD9841 - DNL8841 - DT9641 - DN8641 - DND8441 - DDA9441,Hyundai Rotem,Kangy Angy
D142,DD9842 - DNL8842 - DT9642 - DN8642 - DND8442 - DDA9442,Hyundai Rotem,Kangy Angy
D143,DD9843 - DNL8843 - DT9643 - DN8643 - DND8443 - DDA9443,Hyundai Rotem,Kangy Angy
D144,DD9844 - DNL8844 - DT9644 - DN8644 - DND8444 - DDA9444,Hyundai Rotem,Kangy Angy
D145,DD9845 - DNL8845 - DT9645 - DN8645 - DND8445 - DDA9445,Hyundai Rotem,Kangy Angy
D146,DD9846 - DNL8846 - DT9646 - DN8646 - DND8446 - DDA9446,Hyundai Rotem,Kangy Angy
D147,DD9847 - DNL8847 - DT9647 - DN8647 - DND8447 - DDA9445,Hyundai Rotem,Kangy Angy
D148,DD9848 - DNL8848 - DT9648 - DN8648 - DND8448 - DDA9448,Hyundai Rotem,Kangy Angy
D149,DD9849 - DNL8849 - DT9649 - DN8649 - DND8449 - DDA9449,Hyundai Rotem,Kangy Angy
D150,DD9850 - DNL8850 - DT9650 - DN8650 - DND8450 - DDA9450,Hyundai Rotem,Kangy Angy
D151,DD9851 - DNL8851 - DT9651 - DN8651 - DND8451 - DDA9451,Hyundai Rotem,Kangy Angy
D152,DD9852 - DNL8852 - DT9652 - DN8652 - DND8452 - DDA9452,Hyundai Rotem,Kangy Angy
D153,DD9853 - DNL8853 - DT9653 - DN8653 - DND8453 - DDA9453,Hyundai Rotem,Kangy Angy
D154,DD9854 - DNL8854 - DT9654 - DN8654 - DND8454 - DDA9454,Hyundai Rotem,Kangy Angy
D155,DD9855 - DNL8855 - DT9655 - DN8655 - DND8455 - DDA9455,Hyundai Rotem,Kangy Angy
